tech,workgroup,product_family,contract,title,script_name,sr_severity,sr_id,feature,theater,tech_dnac,subtech,company,_id,time,report_date
DNA___Software_Defined_Access,NULL,SDNMGMT,201277443,huge total output drops,sda_new_case_1,3,684823468,SDA,EMEA,Others,Switching,LIMITED_LIABILITY_COMPANY_T2_MOBILE,5b4865cdbde71d001db75865,2018-07-13T08:41:49.942Z,2018-07-13
DNA___Software_Defined_Access,NULL,C3650,201132047,"Switch Crashed Version 16.6.3, CUST-SPECIAL:V166_3_SR623236807",sda_new_case_1,3,684865833,SDA,AMER,,Switching,FISERV_INDIA_PVT__LTD_,5b50eae883903d001f364c5e,2018-07-19T19:47:52.101Z,2018-07-19
DNA___Software_Defined_Access,NULL,SDNMGMT,201627238,cannot install DNA Center,sda_new_case_1,3,684982457,SDA,AMER,DNA_Software_Defined_Access,Switching,WASHINGTON_UNIVERSITY,5b69dab23a5fac0021fc0600,2018-08-07T17:45:22.295Z,2018-08-07
DNA___Software_Defined_Access,NULL,C9500,201024309,DNA Solution Support - Test,sda_new_case_1,3,684819622,SDA,AMER,DNA_Software_Defined_Access,Switching,MONTANA_STATE_UNIVERSITY___BOZEMAN,5b479c89cd87d00023a08e5f,2018-07-12T18:23:05.515Z,2018-07-12
DNA___Software_Defined_Access,NULL,C9300,94979951,Network Drives not connecting,sda_new_case_1,3,685059736,SDA,EMEA,,Switching,KEYNET_AG,5b7a7eea09e1a600145b47e6,2018-08-20T08:42:18.279Z,2018-08-20
DNA___Software_Defined_Access,NULL,NULL,NULL,Reset DNA-C to factory default,sda_new_case_1,3,685236229,SDA,AMER,,Switching,EPLUS_TECHNOLOGY_INC,5b9e66d3b93f22001a6fa4df,2018-09-16T14:21:07.326Z,2018-09-16
DNA___Software_Defined_Access,NULL,NULL,NULL,SDA Assurance WLC Unmonitored,sda_new_case_1,3,684854676,SDA,AMER,DNA_Software_Defined_Access,Assurance,SIRIUS_COMPUTER_SOLUTIONS_INC,5b4f601c48d78300139f1f36,2018-07-18T15:43:24.206Z,2018-07-18
DNA___Software_Defined_Access,NULL,NULL,NULL,NASA/NICS SDA LDP | DNAC Issues,sda_new_case_1,3,684515998,SDA,AMER,DNA_Software_Defined_Access,Assurance,Cisco_Systems,5b02c13d8da3510013b50e1d,2018-05-21T12:53:17.856Z,2018-05-21
DNA___Software_Defined_Access,NULL,NULL,NULL,No interface utilization data from assurance - devices 360 (SDA 1.2.3),sda_new_case_1,3,685445013,SDA,EMEA,,Assurance,CELCOM_NETWORKS_SDN_BHD,5bc70f4200fe830023d094d0,2018-10-17T10:30:26.901Z,2018-10-17
DNA___Software_Defined_Access,NULL,UCSC,201132047,unable to discover Non-SDA devices in DNAC,sda_new_case_1,3,684959656,SDA,EMEA,DNA_Software_Defined_Access,Assurance,FISERV_INDIA_PVT._LTD.,5b642744f15fc00020c9cc86,2018-08-03T09:58:28.082Z,2018-08-03
DNA___Software_Defined_Access,NULL,NULL,NULL,DNA(FIRMWARE VERSION) -- SDA FABRIC DOWN THIS IS ONLY A DEMO,sda_new_case_1,3,685485836,SDA,AMER,,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bcf4edf963fc60019e51f3f,2018-10-23T16:39:59.057Z,2018-10-23
DNA___Software_Defined_Access,NULL,NULL,NULL,NASA/NICS SDA LDP | DNAC and ISE Issue in the LDP Environment,sda_new_case_1,3,684217190,SDA,AMER,DNA_Software_Defined_Access,Assurance,Cisco_Systems,5aba9f599f02e9001b4c385a,2018-03-27T19:45:29.449Z,2018-03-27
DNA___Software_Defined_Access,NULL,SDNMGMT,201524390,ANLIFANG :DN1-HW-APL--Optical port communication problem,sda_new_case_1,3,685201137,SDA,APAC,,Assurance,ANLIFANG_CHANGZHOU_FUZHUANG_COLTD,5b974869afa3ee00177c9c8a,2018-09-11T04:45:29.396Z,2018-09-11
DNA___Software_Defined_Access,NULL,SDNMGMT,200788402,DNAC client devices unsearchable if not on network,sda_new_case_1,3,685251782,SDA,AMER,,Assurance,NBC_Universal,5ba130f43c18930023897e13,2018-09-18T17:08:04.827Z,2018-09-18
DNA___Software_Defined_Access,NULL,C9300,200804859,DNAC Assurance Issues,sda_new_case_1,3,685358664,SDA,AMER,,Assurance,OAKLAND_COUNTY,5bb60ee66d578d00202d275e,2018-10-04T13:00:22.558Z,2018-10-04
DNA___Software_Defined_Access,NULL,SDNMGMT,201702341,Upgrade DNAC appliance to 1.2.5,sda_new_case_1,3,685371048,SDA,AMER,,Assurance,MARCO_ST_CLOUD_LAB,5bb78d0e4b1152001911bb03,2018-10-05T16:10:54.956Z,2018-10-05
DNA___Software_Defined_Access,NULL,C9500,200603444,unable to use active directory credentials,sda_new_case_1,3,685555394,SDA,AMER,,Assurance,COMMISSION_SCOLAIRE_RIVIE,5bdc5ae0a902f2001b74d0cf,2018-11-02T14:10:40.431Z,2018-11-02
DNA___Software_Defined_Access,NULL,NULL,NULL,[DNA Center Assurance] Wireless Sensor Dashboard Issue,sda_new_case_1,3,685572132,SDA,EMEA,,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5be157cbc2a539001d4434c5,2018-11-06T08:58:51.359Z,2018-11-06
DNA___Software_Defined_Access,NULL,SDNMGMT,201537246,Unable to get assurance data from WLC,sda_new_case_1,3,685618664,SDA,AMER,,Assurance,SUPERCELL_OY,5beaf5ef1d08fb001842ea23,2018-11-13T16:03:59.436Z,2018-11-13
DNA___Software_Defined_Access,NULL,SDNMGMT,200984817,DNA Center - upgrade hung,sda_new_case_1,3,685702522,SDA,AMER,,Assurance,MEDICAL_UNIV_OF_SOUTH_CAROLINA,5bfd6e2595720d00140e7905,2018-11-27T16:17:41.883Z,2018-11-27
DNA___Software_Defined_Access,NULL,SDNMGMT,200443892,Assurance not working with 1.4,sda_new_case_1,3,684389849,SDA,AMER,DNA_Software_Defined_Access,Assurance,PIEDMONT_HEALTHCARE,5ae22a759ad73a0017ce340a,2018-04-26T19:37:25.894Z,2018-04-26
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAc not showing any clients for assurance,sda_new_case_1,3,684802765,SDA,AMER,DNA_Software_Defined_Access,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b44fdee26c56500177c52db,2018-07-10T18:41:50.197Z,2018-07-10
DNA___Software_Defined_Access,NULL,UCSC,201132047,DNAC Assurance Issue,sda_new_case_1,3,684833439,SDA,EMEA,DNA_Software_Defined_Access,Assurance,FISERV_INDIA_PVT__LTD_,5b4c59573eaa470013c30d0d,2018-07-16T08:37:43.490Z,2018-07-16
DNA___Software_Defined_Access,NULL,C3650,92904295,APIC-EM ZTD_CMD_ERROR,sda_new_case_1,3,684854268,SDA,AMER,DNA_Software_Defined_Access,Assurance,SUNRISE_COMMUNICATIONS_AG,5b4f58111d48430016e8f33b,2018-07-18T15:09:05.840Z,2018-07-18
DNA___Software_Defined_Access,NULL,AIRCTB2,201082450,Wireless infrastructure not appearing in DNAC Assurance,sda_new_case_1,3,684949424,SDA,APAC,DNA_Software_Defined_Access,Assurance,FRUCOR_BEVERAGES,5b627dd23a9236001b82da8a,2018-08-02T03:43:14.488Z,2018-08-02
DNA___Software_Defined_Access,NULL,SDNMGMT,201666829,【OGB】DNA Center Delete Device Error,sda_new_case_1,3,684971935,SDA,AMER,Others,Assurance,OKINAWA_GENERAL_BUREAU,5b6866148b69f60020b3ae19,2018-08-06T15:15:32.574Z,2018-08-06
DNA___Software_Defined_Access,NULL,SDNMGMT,95384124,DN1-HW-APL-U // DNAC is down,sda_new_case_1,1,685732698,SDA,AMER,,Assurance,COMERICA_BANK,5c01cbb2c052cc002112b857,2018-11-30T23:45:54.435Z,2018-11-30
DNA___Software_Defined_Access,NULL,SDNMGMT,201687550,DNA Center Assurance Wireless Integration Failing,sda_new_case_1,3,685918240,SDA,AMER,,Assurance,RSUI_GROUP_INC,5c3382311545e60023c54c27,2019-01-07T16:45:37.805Z,2019-01-07
DNA___Software_Defined_Access,NULL,SDNMGMT,201516468,DNA Center holding on to old discovery credentials,sda_new_case_1,3,685927775,SDA,AMER,,Assurance,MEDIMPACT_HEALTHCARE_SYSTEMS,5c34ec20963abb00149db7d3,2019-01-08T18:29:52.655Z,2019-01-08
DNA___Software_Defined_Access,NULL,AIRSNSR,92916097,Upgrade AIR-AP1800S-E-K9 sensor failed,sda_new_case_1,4,685942661,SDA,AMER,,Assurance,SSC_ICT,5c375c043b72100020a24e2a,2019-01-10T14:51:48.277Z,2019-01-10
DNA___Software_Defined_Access,NULL,SDNMGMT,201157321,Stackport down detection through assurance,sda_new_case_1,3,685966061,SDA,APAC,,Assurance,AMOREPACIFIC_GROUP,5c3d41f15201d000207d4564,2019-01-15T02:14:09.571Z,2019-01-15
DNA___Software_Defined_Access,NULL,SDNMGMT,201157321,assurance core switch status poor,sda_new_case_1,3,685843215,SDA,APAC,,Assurance,AMOREPACIFIC_GROUP,5c199933b7a417002a2fd4dd,2018-12-19T01:04:51.126Z,2018-12-19T00:00:00.000Z
DNA___Software_Defined_Access,NULL,C9400,201376591,TESTING PURPOSE ONLY,sda_new_case_1,3,685005309,SDA,EMEA,,Assurance,QUALCOMM_INDIA_PRIVATE_LIMITED,5b6d6962e75f630016f66f0b,2018-08-10T10:30:58.907Z,2018-08-10
DNA___Software_Defined_Access,NULL,C9300,200776282,DNA Test,sda_new_case_1,3,685028534,SDA,AMER,,Assurance,NOVO_NORDISK_PHARMACEUTICALS_INDUSTRIES__LP,5b731081241c210019748b70,2018-08-14T17:25:21.974Z,2018-08-14
DNA___Software_Defined_Access,NULL,C9300,201364407,Assurance not working proper,sda_new_case_1,3,684557867,SDA,EMEA,DNA_Software_Defined_Access,Assurance,XM_SOFTWARE_SOLUTIONS_PRIVATE_LTD,5b0d318c62142b001331f159,2018-05-29T10:55:08.653Z,2018-05-29
DNA___Software_Defined_Access,NULL,SDNMGMT,200497303,Upgrade DNA,sda_new_case_1,3,685044654,SDA,AMER,,Assurance,COUNTY_OF_DALLAS,5b75a9d77e8b460022a206f5,2018-08-16T16:44:07.526Z,2018-08-16
DNA___Software_Defined_Access,NULL,SDNMGMT,200895390,DNA center rollback,sda_new_case_1,3,685157661,SDA,AMER,,Assurance,STATE_OF_MAINE,5b8edc4f28f43d00140ded7e,2018-09-04T19:26:07.728Z,2018-09-04
DNA___Software_Defined_Access,NULL,SDNMGMT,92277979,Upgrade DNAC cluster to 1.2.5,sda_new_case_1,3,685370916,SDA,AMER,,Assurance,ST_CLOUD_HOSPITAL,5bb78aff34d48c002461ebf0,2018-10-05T16:02:07.719Z,2018-10-05
DNA___Software_Defined_Access,NULL,NULL,NULL,Assistance Reinstalling DNAC,sda_new_case_1,3,685375255,SDA,AMER,,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bb8c627c527990023bea946,2018-10-06T14:26:47.682Z,2018-10-06
DNA___Software_Defined_Access,NULL,SDNMGMT,95509148,IPDT,sda_new_case_1,3,685549533,SDA,AMER,,Assurance,DEPARTMENT_OF_SOCIAL_SERVICES,5bdb6ce1c40a3100239e94c4,2018-11-01T21:15:13.704Z,2018-11-01
DNA___Software_Defined_Access,NULL,SDNMGMT,201158968,Upgrade Assistance for DNA Center,sda_new_case_1,3,685893711,SDA,AMER,,Assurance,MCDONALDS,5c2cef6c817250001c935a64,2019-01-02T17:05:48.241Z,2019-01-02
DNA___Software_Defined_Access,NULL,SDNMGMT,201654902,Solution support Cisco DNA,sda_new_case_1,3,685850450,SDA,AMER,,Assurance,Chobani_Idaho_Inc,5c1aa7c4cdaa78001e5dac63,2018-12-19T20:19:16.177Z,2018-12-19T00:00:00.000Z
DNA___Software_Defined_Access,NULL,C9400,201376591,TESTING PLEASE IGNORE,sda_new_case_1,3,685041273,SDA,EMEA,,Assurance,QUALCOMM_INDIA_PRIVATE_LIMITED,5b754767ef3c12001d7ed3fa,2018-08-16T09:44:07.961Z,2018-08-16
DNA___Software_Defined_Access,NULL,NULL,NULL,new test,sda_new_case_1,3,685060292,SDA,EMEA,,Assurance,DIMENSION_DATA_NORTH_AMERICA_INC,5b7a994909fcf800157ab82f,2018-08-20T10:34:49.055Z,2018-08-20
DNA___Software_Defined_Access,NULL,C9300,201291644,Assurance does not work after DNA Center reboot,sda_new_case_1,3,685202170,SDA,EMEA,,Assurance,ICA_GRUPPEN_AB,5b977f4d12868a001c55f969,2018-09-11T08:39:41.222Z,2018-09-11
DNA___Software_Defined_Access,NULL,SDNMGMT,200300057,Issue with Assurance after restore of backup,sda_new_case_1,3,685219827,SDA,EMEA,,Assurance,DIMENSION_DATA_BELGIUM,5b9a10e7ee9cab001d45641f,2018-09-13T07:25:27.530Z,2018-09-13
DNA___Software_Defined_Access,NULL,SDNMGMT,201073667,Application Experience / Provisioning for NetFlow (lan),sda_new_case_1,3,685556578,SDA,AMER,,Assurance,JOHNSONVILLE_SAUSAGE__LLC,5bdc76cb5744c30017709006,2018-11-02T16:09:47.149Z,2018-11-02
DNA___Software_Defined_Access,NULL,AIRCTI2,200825830,sensor wifi tests doesn't work in DNA center,sda_new_case_1,3,685657421,SDA,AMER,,Assurance,ADOBE_SYSTEMS__INC.,5bf2f7cc9b8460002348f6d8,2018-11-19T17:50:04.531Z,2018-11-19
DNA___Software_Defined_Access,NULL,C6000,92848884,Test - Please ignore,sda_new_case_1,4,684344327,SDA,EMEA,DNA_Software_Defined_Access,Assurance,NETCLOUD_AG,5ad84a6f93e757001e670249,2018-04-19T07:51:11.368Z,2018-04-19
DNA___Software_Defined_Access,NULL,C6000,92848884,TEST SHADOW CASE,sda_new_case_1,4,684352163,SDA,EMEA,DNA_Software_Defined_Access,Assurance,NETCLOUD_AG,5ad9aa384042c6001bba7112,2018-04-20T08:52:08.665Z,2018-04-20
DNA___Software_Defined_Access,NULL,SDNMGMT,201424833,DN1-HW-APL   //  Certificate issue,sda_new_case_1,1,684383399,SDA,AMER,DNA_Software_Defined_Access,Assurance,IBM_AUSTRALIA_LTD,5ae10cb80059fd0017a3a338,2018-04-25T23:18:16.912Z,2018-04-25
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC Assurance sensor dashboard intermittently not displaying data,sda_new_case_1,3,684419333,SDA,AMER,DNA_Software_Defined_Access,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5aea33d590e7fc001b4d68fe,2018-05-02T21:55:33.951Z,2018-05-02
DNA___Software_Defined_Access,NULL,SDNMGMT,201398028,DNA server configuration,sda_new_case_1,3,684477916,SDA,AMER,DNA_Software_Defined_Access,Assurance,SOUTH_NASSAU_COMMUNITIES_HOSPITAL_INC,5af9a36f4c510b001d44543d,2018-05-14T14:55:43.010Z,2018-05-14
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC Assurance,sda_new_case_1,3,684612375,SDA,EMEA,DNA_Software_Defined_Access,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b190fc9b92c6100166f4752,2018-06-07T10:58:17.849Z,2018-06-07
DNA___Software_Defined_Access,NULL,C9500,201483503,Wired Assurance - Monitored State,sda_new_case_1,3,684687716,SDA,EMEA,DNA_Software_Defined_Access,Assurance,BRITISH_TELECOMMUNICATIONS_PLC,5b2b5edf1a5d250014782052,2018-06-21T08:16:31.656Z,2018-06-21
DNA___Software_Defined_Access,NULL,SDNMGMT,201460368,DNAC is not collecting assurance data T20180704.0074,sda_new_case_1,3,684768064,SDA,EMEA,DNA_Software_Defined_Access,Assurance,SM_NETWORKS_OY,5b3c9980a1aafc0024e115cc,2018-07-04T09:55:12.028Z,2018-07-04
DNA___Software_Defined_Access,NULL,C9300,201082450,DNAC Assurance - control plan connectivity down,sda_new_case_1,3,684932122,SDA,EMEA,DNA_Software_Defined_Access,Assurance,FRUCOR_BEVERAGES,5b5ffd9db00141001eca8a4f,2018-07-31T06:11:41.490Z,2018-07-31
DNA___Software_Defined_Access,NULL,NULL,NULL,Configuring Netflow/Appx in DNAC,sda_new_case_1,3,684970784,SDA,AMER,DNA_Software_Defined_Access,Assurance,IRONPORTC3,5b6850a785740f0023e9c7cf,2018-08-06T13:44:07.143Z,2018-08-06
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC 1.2.8 - WLC 8.8.111 config assurance,sda_new_case_1,3,685895825,SDA,AMER,,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5c2d36d84e37840033b69b2e,2019-01-02T22:10:32.502Z,2019-01-02
DNA___Software_Defined_Access,NULL,SDNMGMT,201630816,Assurances services disruption after case #685741847,sda_new_case_1,3,685899855,SDA,AMER,,Assurance,PHYSICIANS_HEALTH_PLAN_OF_NORTHERN_INDIANA_INC,5c2e2f1d63396100286cd898,2019-01-03T15:49:49.801Z,2019-01-03
DNA___Software_Defined_Access,NULL,SDNMGMT,201660552,DNA alert system.,sda_new_case_1,3,685954689,SDA,AMER,,Assurance,COHESITY,5c39261e9fa14d002e28b5ac,2019-01-11T23:26:22.178Z,2019-01-11
DNA___Software_Defined_Access,NULL,DNAHW,95998675,Solutions support for DNA,sda_new_case_1,3,685989225,SDA,AMER,,Assurance,TELEDYNE_TECHNOLOGIES,5c40cc061210c700146cb229,2019-01-17T18:40:06.889Z,2019-01-17
DNA___Software_Defined_Access,NULL,SDNMGMT,201887690,ORIENT SPORT:DN1-HW-APL--Configuration issues,sda_new_case_1,3,685867977,SDA,EMEA,,Assurance,SHANGHAI_ORIENT_SPORT_CENTER,5c20960a2004d00024eedbfd,2018-12-24T08:17:14.759Z,2018-12-24T00:00:00.000Z
DNA___Software_Defined_Access,NULL,C9400,200983903,Monitoring 9400 Sup Down,sda_new_case_1,3,685079361,SDA,AMER,,Assurance,ARM_INC,5b7d7338e6ca180020975831,2018-08-22T14:29:12.614Z,2018-08-22
DNA___Software_Defined_Access,NULL,NULL,NULL,DNA-C Upgrade POV,sda_new_case_1,3,684801817,SDA,AMER,DNA_Software_Defined_Access,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b44e4b00b87f700201afad1,2018-07-10T16:54:08.313Z,2018-07-10
DNA___Software_Defined_Access,NULL,NULL,NULL,DNA Assurance not detecting clients,sda_new_case_1,3,685243487,SDA,AMER,,Assurance,EPLUS_TECHNOLOGY_INC,5b9ff27947667600160b7f3e,2018-09-17T18:29:13.462Z,2018-09-17
DNA___Software_Defined_Access,NULL,SDNMGMT,201200605,DNA-C Automation and Assurance Error,sda_new_case_1,2,685383356,SDA,AMER,,Assurance,APOGEE_TELECOM_INC,5bbb9bde11eb100015ea2480,2018-10-08T18:03:10.084Z,2018-10-08
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC upgrade to 1.2.4,sda_new_case_1,3,685287867,SDA,AMER,,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5ba91249caabfd001da6933b,2018-09-24T16:35:21.270Z,2018-09-24
DNA___Software_Defined_Access,NULL,SDNMGMT,201845792,Firmware UpgradeFailed from 1.0.4.853 to 1.1.0.638,sda_new_case_1,3,685500119,SDA,EMEA,,Assurance,YAZAKI_SALTANO_DE_OVAR_PRODUTOS,5bd1917064c9a8001ab846db,2018-10-25T09:48:32.858Z,2018-10-25
DNA___Software_Defined_Access,NULL,SDNMGMT,201562612,Upgrade DNAC from 1.1.4 to 1.2.4,sda_new_case_1,3,685304899,SDA,AMER,,Assurance,CARGILL_INCORPORATED,5bab9138bb905e002490ad6c,2018-09-26T14:01:28.434Z,2018-09-26
DNA___Software_Defined_Access,NULL,ASR1000,201432706,DNA Center Upgrade Fail 1.2.6,sda_new_case_1,3,685545705,SDA,AMER,,Assurance,ARM_DIGITAL_REALTY,5bdb0996c8a3d90022a11fde,2018-11-01T14:11:34.755Z,2018-11-01
DNA___Software_Defined_Access,NULL,NULL,NULL,Wireless Assurnace Not Provisioning,sda_new_case_1,3,685575103,SDA,AMER,,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5be1bc8e13adca00170efaf6,2018-11-06T16:08:46.273Z,2018-11-06
DNA___Software_Defined_Access,NULL,SDNMGMT,92705320,DNA Center,sda_new_case_1,3,685452276,SDA,APAC,,Assurance,DIMENSION_DATA_PTY_LTD_SOUTH_AFRICA,5bc81d52005813001fb37791,2018-10-18T05:42:42.975Z,2018-10-18
DNA___Software_Defined_Access,NULL,AIRCTI2,95654466,Netflow collection in DNA-C,sda_new_case_1,3,685688082,SDA,APAC,,Assurance,NETAPP_INDIA_PRIVATE_LIMITED,5bfb87abd62c6300231e48d0,2018-11-26T05:42:03.505Z,2018-11-26
DNA___Software_Defined_Access,EURO-SSPT-DNA,C9500,201301515,DNA Assurance doesn't work.,sda_new_case_1,3,685948788,SDA,EMEA,,Assurance,LLP_ABRIS_DISTRIBUTION_KAZAKHSTAN,5c38675d8f66a9001a05330f,2019-01-11T09:52:29.169Z,2019-01-11
DNA___Software_Defined_Access,NULL,DNAHW,201157321,assurance_client health issue,sda_new_case_1,3,686009555,SDA,EMEA,,Assurance,AMOREPACIFIC_GROUP,5c46c3bd77faa2001f084e6d,2019-01-22T07:18:21.976Z,2019-01-22
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC Upgrade Stopped 1.2.4 to 1.2.6,sda_new_case_1,3,686016575,SDA,AMER,,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5c479a87e58703001eca3ad5,2019-01-22T22:34:47.076Z,2019-01-22
DNA___Software_Defined_Access,NULL,NULL,NULL,Assurance is running but not showing any data,sda_new_case_1,3,685155062,SDA,AMER,,Assurance,SOCIETE_FRANCAISE_DU_RADIOTELEPHONE_SA,5b8e9f673ea5c9001501a056,2018-09-04T15:06:15.275Z,2018-09-04
DNA___Software_Defined_Access,NULL,C9300,200776282,Wireless data does not update in DNA-C,sda_new_case_1,3,685481885,SDA,EMEA,,Assurance,NOVO_NORDISK_PHARMACEUTICALS_INDUSTRIES__LP,5bcee226e296230022946ea9,2018-10-23T08:56:06.077Z,2018-10-23
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC Appliance does not boot - Demo Depot,sda_new_case_1,3,685506413,SDA,AMER,,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bd25015bcaa2600154ae43d,2018-10-25T23:21:57.327Z,2018-10-25
DNA___Software_Defined_Access,NULL,AIRDNA,201330681,DNA Advantage License error,sda_new_case_1,3,685508626,SDA,EMEA,,Assurance,XM_SOFTWARE_SOLUTIONS_PVT_LTD,5bd2e56e69bf0b001dee1079,2018-10-26T09:59:10.126Z,2018-10-26
DNA___Software_Defined_Access,NULL,SDNMGMT,201684083,JABIL CIRCUIT:DN1-HW-APL--Ssurince integrates with 3A,sda_new_case_1,3,685534423,SDA,APAC,,Assurance,JABIL_CIRCUIT_CHENGDU__COMPANY_LTD,5bd9104dc2701c001e22c9ea,2018-10-31T02:15:41.466Z,2018-10-31
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC Power Outage - No Client Assurance,sda_new_case_1,3,685561880,SDA,AMER,,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bdf4eac28e0aa001dc615c3,2018-11-04T19:55:24.928Z,2018-11-04
DNA___Software_Defined_Access,NULL,NULL,NULL,DN1-HW-APL// Try and Buy,sda_new_case_1,3,685709422,SDA,EMEA,,Assurance,INTEL_TECHNOLOGY_POLAND_SP_ZOO,5bfe76b977131900148c7f38,2018-11-28T11:06:33.260Z,2018-11-28
DNA___Software_Defined_Access,NULL,SDNMGMT,92933646,DNA Center 1.1.4 Assurance Fabric Clients Authentication Failed,sda_new_case_1,3,684287499,SDA,EMEA,DNA_Software_Defined_Access,Assurance,SWISSCOM_SCHWEIZ_AG,5acc6e4abd488900172284e9,2018-04-10T07:56:58.645Z,2018-04-10
DNA___Software_Defined_Access,NULL,C6000,92848884,Test case for DNA market tiral - please ignore,sda_new_case_1,4,684344404,SDA,EMEA,DNA_Software_Defined_Access,Assurance,NETCLOUD_AG,5ad84e1b1c9cb00015b4c5d7,2018-04-19T08:06:51.770Z,2018-04-19
DNA___Software_Defined_Access,NULL,NULL,NULL,LDP-Mckesson,sda_new_case_1,3,684351042,SDA,APAC,DNA_Software_Defined_Access,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5ad95ef9e9b7c2001817ae36,2018-04-20T03:31:05.049Z,2018-04-20
DNA___Software_Defined_Access,NULL,NULL,NULL,DNA Assurance NDP services restarting,sda_new_case_1,3,684412141,SDA,AMER,DNA_Software_Defined_Access,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5ae8e179984f9b001763c75f,2018-05-01T21:51:53.125Z,2018-05-01
DNA___Software_Defined_Access,NULL,SDNMGMT,201300183,TUNGSTEN:DN1-HW-APL-Equipment Unicom Licensing Issues,sda_new_case_1,3,684412816,SDA,APAC,DNA_Software_Defined_Access,Assurance,XIAMEN_TUNGSTEN_COLTD,5ae922b9d0f206001563c04a,2018-05-02T02:30:17.027Z,2018-05-02
DNA___Software_Defined_Access,NULL,NULL,NULL,Amdocs - DNAC 1.1.6: Assurance data disappeared,sda_new_case_1,3,684521887,SDA,EMEA,DNA_Software_Defined_Access,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b03c77aa9d56d0018153711,2018-05-22T07:32:10.438Z,2018-05-22
DNA___Software_Defined_Access,NULL,NULL,NULL,DNA Center Assurance errors,sda_new_case_1,3,684545299,SDA,EMEA,DNA_Software_Defined_Access,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b07d1fa29cc8f002008b8b8,2018-05-25T09:06:02.200Z,2018-05-25
DNA___Software_Defined_Access,NULL,SDNMGMT,201483042,Unable to get DNA Center setup,sda_new_case_1,3,684697422,SDA,AMER,DNA_Software_Defined_Access,Assurance,GLENBARD_TOWNSHIP_HIGH_SCHOOL_DIST_87,5b2d119ff4948f001dda3a7a,2018-06-22T15:11:27.765Z,2018-06-22
DNA___Software_Defined_Access,NULL,SDNMGMT,201300183,XIAMEN TUNGSTEN COLTD:DN1-HW-APL-Version upgrade,sda_new_case_1,3,684755202,SDA,APAC,DNA_Software_Defined_Access,Assurance,XIAMEN_TUNGSTEN_COLTD,5b3ad4e019317e0014f66480,2018-07-03T01:44:00.436Z,2018-07-03
DNA___Software_Defined_Access,NULL,SDNMGMT,201483502,DNA Centre Assurance - Devices slowly become unmonitored,sda_new_case_1,3,684881267,SDA,AMER,Others,Assurance,BRITISH_TELECOMMUNICATIONS_PLC,5b55e66f423b6b001e855a8f,2018-07-23T14:30:07.855Z,2018-07-23
DNA___Software_Defined_Access,NULL,C9300,95898920,Device Inventory causing switches to crash,sda_new_case_1,3,685004252,SDA,EMEA,,Assurance,HD_SUPPLY_ELECTRICAL_LTD,5b6d2e9e467f2500187eafd1,2018-08-10T06:20:14.776Z,2018-08-10
DNA___Software_Defined_Access,NULL,C9400,201376591,TESTING PLEASE IGNORE,sda_new_case_1,3,685050164,SDA,EMEA,,Assurance,QUALCOMM_INDIA_PRIVATE_LIMITED,5b76b0469d82730021ccf9b1,2018-08-17T11:23:50.041Z,2018-08-17
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC 1.2.3 - WLC Deletion Issues,sda_new_case_1,3,685073402,SDA,AMER,,Assurance,EMIRATES_INTEGRATED_TELECOMMUNICATIONS_COMPANY,5b7c57e07337fe0015378dce,2018-08-21T18:20:16.898Z,2018-08-21
DNA___Software_Defined_Access,NULL,SDNMGMT,200985733,DNA Assurance Issue,sda_new_case_1,3,685967994,SDA,EMEA,,Assurance,MINISTRY_OF_HEALTH,5c3dbc93079f7700243568d8,2019-01-15T10:57:23.085Z,2019-01-15
